linha;saving_km;cod_i;cod_j;status;motivo;metodo;tempo_ms;n_pdvs;peso_teste;t_atend_teste;t_total_teste;t_min_desloc
2329;11.351;19.0;5.0;FALHA;PESO;;0.0;9;16001.8;0.0;0.0;0.0
2330;11.301;16.0;8.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2331;11.277;9.0;15.0;FALHA;ATENDIMENTO;;0.0;13;11398.5;674.35;0.0;0.0
2332;11.276;49.0;15.0;FALHA;ATENDIMENTO;;0.0;13;11398.5;674.35;0.0;0.0
2333;11.249;8.0;40.0;FALHA;ATENDIMENTO;;0.0;15;11626.4;660.66;0.0;0.0
2334;11.215;19.0;15.0;FALHA;PESO;;0.0;4;17432.3;0.0;0.0;0.0
2335;11.206;8.0;32.0;FALHA;ATENDIMENTO;;0.0;10;9630.0;576.0;0.0;0.0
2336;11.166;38.0;15.0;FALHA;ATENDIMENTO;;0.0;13;11398.5;674.35;0.0;0.0
2337;11.11;29.0;15.0;FALHA;PESO;;0.0;7;14459.2;0.0;0.0;0.0
2338;11.042;39.0;8.0;FALHA;ATENDIMENTO;;0.0;15;11626.4;660.66;0.0;0.0
2339;11.016;10.0;15.0;FALHA;PESO;;0.0;7;14459.2;0.0;0.0;0.0
2340;10.933;19.0;12.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2341;10.854;32.0;8.0;FALHA;ATENDIMENTO;;0.0;10;9630.0;576.0;0.0;0.0
2342;10.833;19.0;20.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2343;10.833;19.0;17.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2344;10.833;19.0;21.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2345;10.833;19.0;49.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2346;10.833;19.0;46.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2347;10.833;19.0;48.0;FALHA;PESO;;0.0;7;21492.6;0.0;0.0;0.0
2348;10.833;19.0;50.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2349;10.833;19.0;1.0;FALHA;PESO;;0.0;7;20600.5;0.0;0.0;0.0
2350;10.833;19.0;22.0;FALHA;PESO;;0.0;4;21868.6;0.0;0.0;0.0
2351;10.833;19.0;13.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2352;10.833;19.0;9.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2353;10.833;19.0;24.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2354;10.833;19.0;34.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2355;10.833;19.0;35.0;FALHA;PESO;;0.0;7;21492.6;0.0;0.0;0.0
2356;10.833;19.0;33.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2357;10.833;19.0;42.0;FALHA;PESO;;0.0;7;21492.6;0.0;0.0;0.0
2358;10.833;19.0;41.0;FALHA;PESO;;0.0;7;21492.6;0.0;0.0;0.0
2359;10.832;19.0;23.0;FALHA;PESO;;0.0;7;21492.6;0.0;0.0;0.0
2360;10.832;19.0;47.0;FALHA;PESO;;0.0;7;20600.5;0.0;0.0;0.0
2361;10.832;19.0;10.0;FALHA;PESO;;0.0;7;20600.5;0.0;0.0;0.0
2362;10.832;19.0;11.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2363;10.832;19.0;38.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2364;10.812;19.0;6.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2365;10.812;19.0;31.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2366;10.812;19.0;43.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2367;10.812;19.0;18.0;FALHA;PESO;;0.0;3;22379.4;0.0;0.0;0.0
2368;10.812;19.0;44.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2369;10.812;19.0;3.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2370;10.766;27.0;15.0;FALHA;ATENDIMENTO;;0.0;9;9860.5;686.99;0.0;0.0
2371;10.72;30.0;32.0;FALHA;ATENDIMENTO;;0.0;10;9630.0;576.0;0.0;0.0
2372;10.72;30.0;15.0;FALHA;ATENDIMENTO;;0.0;10;9630.0;576.0;0.0;0.0
2373;10.719;30.0;45.0;FALHA;ATENDIMENTO;;0.0;15;8199.5;636.99;0.0;0.0
2374;10.719;30.0;5.0;FALHA;ATENDIMENTO;;0.0;15;8199.5;636.99;0.0;0.0
2375;10.719;30.0;7.0;FALHA;ATENDIMENTO;;0.0;15;8199.5;636.99;0.0;0.0
2376;10.719;30.0;16.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2377;10.719;30.0;14.0;FALHA;ATENDIMENTO;;0.0;15;8199.5;636.99;0.0;0.0
2378;10.715;36.0;15.0;FALHA;PESO;;0.0;7;14459.2;0.0;0.0;0.0
2379;10.638;25.0;19.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2380;10.613;16.0;23.0;FALHA;PESO;;0.0;7;21492.6;0.0;0.0;0.0
2381;10.591;19.0;40.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2382;10.59;16.0;35.0;FALHA;PESO;;0.0;7;21492.6;0.0;0.0;0.0
2383;10.479;32.0;19.0;FALHA;PESO;;0.0;4;17432.3;0.0;0.0;0.0
2384;10.459;16.0;41.0;FALHA;PESO;;0.0;7;21492.6;0.0;0.0;0.0
2385;10.459;16.0;48.0;FALHA;PESO;;0.0;7;21492.6;0.0;0.0;0.0
2386;10.459;16.0;46.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2387;10.459;16.0;13.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2388;10.379;8.0;12.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
2389;10.372;15.0;20.0;FALHA;ATENDIMENTO;;0.0;13;11398.5;674.35;0.0;0.0
2390;10.367;5.0;25.0;FALHA;ATENDIMENTO;;0.0;15;8199.5;636.99;0.0;0.0
2391;10.367;15.0;25.0;FALHA;ATENDIMENTO;;0.0;10;9630.0;576.0;0.0;0.0
2392;10.367;14.0;25.0;FALHA;ATENDIMENTO;;0.0;15;8199.5;636.99;0.0;0.0
2393;10.329;16.0;42.0;FALHA;PESO;;0.0;7;21492.6;0.0;0.0;0.0
2394;10.306;39.0;19.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2395;10.269;5.0;39.0;FALHA;ATENDIMENTO;;0.0;14;11856.9;771.6499999999999;0.0;0.0
2396;10.268;15.0;39.0;FALHA;PESO;;0.0;9;13287.4;0.0;0.0;0.0
2397;10.268;14.0;39.0;FALHA;ATENDIMENTO;;0.0;14;11856.9;771.6499999999999;0.0;0.0
2398;10.258;8.0;6.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
2399;10.227;16.0;24.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2400;9.991;8.0;31.0;FALHA;ATENDIMENTO;;0.0;15;11626.4;660.66;0.0;0.0
2401;9.99;8.0;43.0;FALHA;ATENDIMENTO;;0.0;15;11626.4;660.66;0.0;0.0
2402;9.99;8.0;18.0;FALHA;PESO;;0.0;9;14577.1;0.0;0.0;0.0
2403;9.99;8.0;44.0;FALHA;ATENDIMENTO;;0.0;15;11626.4;660.66;0.0;0.0
2404;9.855;15.0;22.0;FALHA;PESO;;0.0;4;15727.3;0.0;0.0;0.0
2405;9.854;16.0;19.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
2406;9.848;30.0;8.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
2407;9.113;30.0;19.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2408;8.708;16.0;34.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2409;8.708;16.0;50.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2410;8.708;16.0;17.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2411;8.594;5.0;30.0;FALHA;ATENDIMENTO;;0.0;15;8199.5;636.99;0.0;0.0
2412;8.594;14.0;30.0;FALHA;ATENDIMENTO;;0.0;15;8199.5;636.99;0.0;0.0
2413;8.593;15.0;30.0;FALHA;ATENDIMENTO;;0.0;10;9630.0;576.0;0.0;0.0
2414;8.333;32.0;25.0;FALHA;ATENDIMENTO;;0.0;10;9630.0;576.0;0.0;0.0
2415;8.235;32.0;39.0;FALHA;PESO;;0.0;9;13287.4;0.0;0.0;0.0
2416;8.037;16.0;38.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2417;8.03;16.0;1.0;FALHA;PESO;;0.0;7;20600.5;0.0;0.0;0.0
2418;7.63;16.0;12.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2419;7.57;16.0;47.0;FALHA;PESO;;0.0;7;20600.5;0.0;0.0;0.0
2420;7.509;16.0;18.0;FALHA;PESO;;0.0;3;22379.4;0.0;0.0;0.0
2421;7.509;16.0;28.0;FALHA;PESO;;0.0;9;16001.8;0.0;0.0;0.0
2422;7.509;16.0;29.0;FALHA;PESO;;0.0;7;20600.5;0.0;0.0;0.0
2423;7.509;16.0;4.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2424;7.509;16.0;26.0;FALHA;PESO;;0.0;9;16001.8;0.0;0.0;0.0
2425;7.509;16.0;44.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2426;7.509;16.0;40.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2427;7.509;16.0;37.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2428;7.509;16.0;43.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2429;7.509;16.0;3.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2430;7.509;16.0;2.0;FALHA;PESO;;0.0;4;21868.6;0.0;0.0;0.0
2431;7.509;16.0;6.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2432;7.509;16.0;31.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2433;7.272;16.0;9.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2434;7.038;16.0;10.0;FALHA;PESO;;0.0;7;20600.5;0.0;0.0;0.0
2435;6.85;19.0;25.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
2436;6.834;16.0;11.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2437;6.785;16.0;49.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2438;6.752;19.0;39.0;FALHA;PESO;;0.0;9;19428.699999999997;0.0;0.0;0.0
2439;6.56;32.0;30.0;FALHA;ATENDIMENTO;;0.0;10;9630.0;576.0;0.0;0.0
2440;6.361;16.0;33.0;FALHA;PESO;;0.0;13;17539.8;0.0;0.0;0.0
2441;5.93;8.0;39.0;FALHA;ATENDIMENTO;;0.0;15;11626.4;660.66;0.0;0.0
2442;5.106;8.0;25.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
2443;5.077;19.0;30.0;FALHA;PESO;;0.0;10;15771.3;0.0;0.0;0.0
